hhid,indid,APER,gender,age,educ,vehicles,income,school,employment
8100052,810005202,2,1,6,7,2,14400,2,1
8100053,810005302,2,1,6,7,2,14400,2,1
8100054,810005402,2,1,6,7,2,14400,2,1
8100055,810005502,2,1,6,7,2,14400,2,1
8100056,810005602,2,1,6,7,2,14400,2,1
8100057,810005702,2,1,6,7,2,14400,2,1
8100058,810005802,2,1,6,7,2,14400,2,1
8100059,810005902,2,1,6,7,2,14400,2,1
8100060,810006002,2,1,6,7,2,14400,2,1
8100061,810006102,2,1,6,7,2,14400,2,1
8100062,810006202,2,1,6,7,2,14400,2,1
8100063,810006302,2,1,6,7,2,14400,2,1
8100064,810006402,2,1,6,7,2,14400,2,1
8100065,810006502,2,1,6,7,2,14400,2,1
8100066,810006602,2,1,6,7,2,14400,2,1
8100067,810006702,2,1,6,7,2,14400,2,1
8100068,810006802,2,1,6,7,2,14400,2,1
8100069,810006902,2,1,6,7,2,14400,2,1
8100070,810007002,2,1,6,7,2,14400,2,1
8100071,810007102,2,1,6,7,2,14400,2,1
8100072,810007202,2,1,6,7,2,14400,2,1
8100073,810007302,2,1,6,7,2,14400,2,1
8100074,810007402,2,1,6,7,2,14400,2,1
8100075,810007502,2,1,6,7,2,14400,2,1
8100076,810007602,2,1,6,7,2,14400,2,1
8100000,810000001,2,1,7,7,2,0,2,3
8100001,810000101,2,1,7,7,2,0,2,3
8100002,810000201,2,1,7,7,2,0,2,3
8100003,810000301,2,1,7,7,2,0,2,3
8100004,810000401,2,1,7,7,2,0,2,3
8100005,810000501,2,1,7,7,2,0,2,3
8100006,810000601,2,1,7,7,2,0,2,3
8100007,810000701,2,1,7,7,2,0,2,3
8100008,810000801,2,1,7,7,2,0,2,3
8100009,810000901,2,1,7,7,2,0,2,3
8100010,810001001,2,1,7,7,2,0,2,3
8100011,810001101,2,1,7,7,2,0,2,3
8100012,810001201,2,1,7,7,2,0,2,3
8100013,810001301,2,1,7,7,2,0,2,3
8100014,810001401,2,1,7,7,2,0,2,3
8100015,810001501,2,1,7,7,2,0,2,3
8100016,810001601,2,1,7,7,2,0,2,3
8100017,810001701,2,1,7,7,2,0,2,3
8100018,810001801,2,1,7,7,2,0,2,3
8100019,810001901,2,1,7,7,2,0,2,3
8100020,810002001,2,1,7,7,2,0,2,3
8100021,810002101,2,1,7,7,2,0,2,3
8100022,810002201,2,1,7,7,2,0,2,3
8100023,810002301,2,1,7,7,2,0,2,3
8100024,810002401,2,1,7,7,2,0,2,3
8100025,810002501,2,1,7,7,2,0,2,3
8100026,810002601,2,1,7,7,2,0,2,3
8100027,810002701,2,1,7,7,2,0,2,3
8100028,810002801,2,1,7,7,2,0,2,3
8100029,810002901,2,1,7,7,2,0,2,3
8100030,810003001,2,1,7,7,2,0,2,3
8100031,810003101,2,1,7,7,2,0,2,3
8100032,810003201,2,1,7,7,2,0,2,3
8100033,810003301,2,1,7,7,2,0,2,3
8100034,810003401,2,1,7,7,2,0,2,3
8100035,810003501,2,1,7,7,2,0,2,3
8100036,810003601,2,1,7,7,2,0,2,3
8100037,810003701,2,1,7,7,2,0,2,3
8100038,810003801,2,1,7,7,2,0,2,3
8100039,810003901,2,1,7,7,2,0,2,3
8100040,810004001,2,1,7,7,2,0,2,3
8100041,810004101,2,1,7,7,2,0,2,3
8100042,810004201,2,1,7,7,2,0,2,3
8100043,810004301,2,1,7,7,2,0,2,3
8100044,810004401,2,1,7,7,2,0,2,3
8100045,810004501,2,1,7,7,2,0,2,3
8100046,810004601,2,1,7,7,2,0,2,3
8100047,810004701,2,1,7,7,2,0,2,3
8100048,810004801,2,1,7,7,2,0,2,3
8100049,810004901,2,1,7,7,2,0,2,3
8100050,810005001,2,1,7,7,2,0,2,3
8100051,810005101,2,1,7,7,2,0,2,3
8100052,810005201,2,1,7,7,2,0,2,3
8100053,810005301,2,1,7,7,2,0,2,3
8100054,810005401,2,1,7,7,2,0,2,3
8100055,810005501,2,1,7,7,2,0,2,3
8100056,810005601,2,1,7,7,2,0,2,3
8100057,810005701,2,1,7,7,2,0,2,3
8100058,810005801,2,1,7,7,2,0,2,3
8100059,810005901,2,1,7,7,2,0,2,3
8100060,810006001,2,1,7,7,2,0,2,3
8100061,810006101,2,1,7,7,2,0,2,3
8100062,810006201,2,1,7,7,2,0,2,3
8100063,810006301,2,1,7,7,2,0,2,3
8100064,810006401,2,1,7,7,2,0,2,3
8100065,810006501,2,1,7,7,2,0,2,3
8100066,810006601,2,1,7,7,2,0,2,3
8100067,810006701,2,1,7,7,2,0,2,3
8100068,810006801,2,1,7,7,2,0,2,3
8100069,810006901,2,1,7,7,2,0,2,3
8100070,810007001,2,1,7,7,2,0,2,3
8100071,810007101,2,1,7,7,2,0,2,3
8100072,810007201,2,1,7,7,2,0,2,3
8100073,810007301,2,1,7,7,2,0,2,3
8100074,810007401,2,1,7,7,2,0,2,3
8100075,810007501,2,1,7,7,2,0,2,3
8100076,810007601,2,1,7,7,2,0,2,3
8120000,812000001,1,0,13,6,0,300,1,1
8130000,813000001,2,0,7,10,2,30000,2,1
8130001,813000101,2,0,7,10,2,30000,2,1
8130002,813000201,2,0,7,10,2,30000,2,1
8130003,813000301,2,0,7,10,2,30000,2,1
8130004,813000401,2,0,7,10,2,30000,2,1
8130005,813000501,2,0,7,10,2,30000,2,1
8130006,813000601,2,0,7,10,2,30000,2,1
8130007,813000701,2,0,7,10,2,30000,2,1
8130000,813000002,2,0,7,10,2,30000,2,1
8130001,813000102,2,0,7,10,2,30000,2,1
8130002,813000202,2,0,7,10,2,30000,2,1
8130003,813000302,2,0,7,10,2,30000,2,1
8130004,813000402,2,0,7,10,2,30000,2,1
8130005,813000502,2,0,7,10,2,30000,2,1
8130006,813000602,2,0,7,10,2,30000,2,1
8130007,813000702,2,0,7,10,2,30000,2,1
8150000,815000001,1,1,12,10,1,90000,1,1
8360000,836000001,1,1,8,10,1,80000,1,1
8440000,844000001,1,1,18,11,1,72000,1,1
8490000,849000001,2,1,9,6,1,0,1,2
8490000,849000002,2,0,1,1,1,0,2,0
8870000,887000001,2,0,8,10,2,69000,1,1
8870001,887000101,2,0,8,10,2,69000,1,1
8870002,887000201,2,0,8,10,2,69000,1,1
8870000,887000002,2,1,8,10,2,10000,1,1
8870001,887000102,2,1,8,10,2,10000,1,1
8870002,887000202,2,1,8,10,2,10000,1,1
8960000,896000001,3,0,11,8,4,85000,1,1
8960000,896000002,3,0,2,1,4,0,2,0
8960000,896000003,3,0,11,8,4,80000,1,1
9300000,930000001,2,0,14,6,3,91000,1,1
9300000,930000002,2,1,14,6,3,21300,1,1
9320000,932000001,1,1,19,5,1,0,1,3
9410000,941000002,2,0,9,11,2,80000,1,1
9410001,941000102,2,0,9,11,2,80000,1,1
9410002,941000202,2,0,9,11,2,80000,1,1
9410003,941000302,2,0,9,11,2,80000,1,1
9410004,941000402,2,0,9,11,2,80000,1,1
9410005,941000502,2,0,9,11,2,80000,1,1
9410006,941000602,2,0,9,11,2,80000,1,1
9410000,941000001,2,1,9,11,2,50000,1,1
9410001,941000101,2,1,9,11,2,50000,1,1
9410002,941000201,2,1,9,11,2,50000,1,1
9410003,941000301,2,1,9,11,2,50000,1,1
9410004,941000401,2,1,9,11,2,50000,1,1
9410005,941000501,2,1,9,11,2,50000,1,1
9410006,941000601,2,1,9,11,2,50000,1,1
9490000,949000001,1,1,21,7,1,0,1,3
9560000,956000001,1,1,18,8,1,0,1,3
9620000,962000001,1,0,22,6,0,0,1,3
9830000,983000001,1,0,20,6,2,0,1,3
9830001,983000101,1,0,20,6,2,0,1,3
9840000,984000001,1,0,16,10,1,109000,1,1
10070000,1007000001,1,0,20,7,2,0,1,3
10080000,1008000001,5,0,10,10,4,105000,1,1
10080000,1008000002,5,1,12,10,4,0,1,3
10080000,1008000003,5,1,1,1,4,0,2,0
10080000,1008000004,5,1,1,1,4,0,2,0
10080000,1008000005,5,0,0,1,4,0,2,0
10590000,1059000001,1,1,2,2,0,0,2,0
10590001,1059000101,1,1,2,2,0,0,2,0
10590002,1059000201,1,1,2,2,0,0,2,0
10590003,1059000301,1,1,2,2,0,0,2,0
10590004,1059000401,1,1,2,2,0,0,2,0
10590005,1059000501,1,1,2,2,0,0,2,0
10590006,1059000601,1,1,2,2,0,0,2,0
10590007,1059000701,1,1,2,2,0,0,2,0
10590008,1059000801,1,1,2,2,0,0,2,0
10720000,1072000001,3,1,7,10,3,78000,1,1
10720001,1072000101,3,1,7,10,3,78000,1,1
10720002,1072000201,3,1,7,10,3,78000,1,1
10720003,1072000301,3,1,7,10,3,78000,1,1
10720004,1072000401,3,1,7,10,3,78000,1,1
10720005,1072000501,3,1,7,10,3,78000,1,1
10720006,1072000601,3,1,7,10,3,78000,1,1
10720007,1072000701,3,1,7,10,3,78000,1,1
10720008,1072000801,3,1,7,10,3,78000,1,1
10720009,1072000901,3,1,7,10,3,78000,1,1
10720010,1072001001,3,1,7,10,3,78000,1,1
10720011,1072001101,3,1,7,10,3,78000,1,1
10720012,1072001201,3,1,7,10,3,78000,1,1
10720013,1072001301,3,1,7,10,3,78000,1,1
10720014,1072001401,3,1,7,10,3,78000,1,1
10720015,1072001501,3,1,7,10,3,78000,1,1
10720016,1072001601,3,1,7,10,3,78000,1,1
10720017,1072001701,3,1,7,10,3,78000,1,1
10720018,1072001801,3,1,7,10,3,78000,1,1
10720019,1072001901,3,1,7,10,3,78000,1,1
10720020,1072002001,3,1,7,10,3,78000,1,1
10720000,1072000002,3,1,7,10,3,25000,1,1
10720001,1072000102,3,1,7,10,3,25000,1,1
10720002,1072000202,3,1,7,10,3,25000,1,1
10720003,1072000302,3,1,7,10,3,25000,1,1
10720004,1072000402,3,1,7,10,3,25000,1,1
10720005,1072000502,3,1,7,10,3,25000,1,1
10720006,1072000602,3,1,7,10,3,25000,1,1
10720007,1072000702,3,1,7,10,3,25000,1,1
10720008,1072000802,3,1,7,10,3,25000,1,1
10720009,1072000902,3,1,7,10,3,25000,1,1
10720010,1072001002,3,1,7,10,3,25000,1,1
10720011,1072001102,3,1,7,10,3,25000,1,1
10720012,1072001202,3,1,7,10,3,25000,1,1
10720013,1072001302,3,1,7,10,3,25000,1,1
10720014,1072001402,3,1,7,10,3,25000,1,1
10720015,1072001502,3,1,7,10,3,25000,1,1
10720016,1072001602,3,1,7,10,3,25000,1,1
10720017,1072001702,3,1,7,10,3,25000,1,1
10720018,1072001802,3,1,7,10,3,25000,1,1
10720019,1072001902,3,1,7,10,3,25000,1,1
10720020,1072002002,3,1,7,10,3,25000,1,1
10720000,1072000003,3,1,7,10,3,13000,2,1
10720001,1072000103,3,1,7,10,3,13000,2,1
10720002,1072000203,3,1,7,10,3,13000,2,1
10720003,1072000303,3,1,7,10,3,13000,2,1
10720004,1072000403,3,1,7,10,3,13000,2,1
10720005,1072000503,3,1,7,10,3,13000,2,1
10720006,1072000603,3,1,7,10,3,13000,2,1
10720007,1072000703,3,1,7,10,3,13000,2,1
10720008,1072000803,3,1,7,10,3,13000,2,1
10720009,1072000903,3,1,7,10,3,13000,2,1
10720010,1072001003,3,1,7,10,3,13000,2,1
10720011,1072001103,3,1,7,10,3,13000,2,1
10720012,1072001203,3,1,7,10,3,13000,2,1
10720013,1072001303,3,1,7,10,3,13000,2,1
10720014,1072001403,3,1,7,10,3,13000,2,1
10720015,1072001503,3,1,7,10,3,13000,2,1
10720016,1072001603,3,1,7,10,3,13000,2,1
10720017,1072001703,3,1,7,10,3,13000,2,1
10720018,1072001803,3,1,7,10,3,13000,2,1
10720019,1072001903,3,1,7,10,3,13000,2,1
10720020,1072002003,3,1,7,10,3,13000,2,1
10830000,1083000001,2,0,9,10,2,85000,1,1
10830001,1083000101,2,0,9,10,2,85000,1,1
10830002,1083000201,2,0,9,10,2,85000,1,1
10830000,1083000002,2,0,8,10,2,25000,1,1
10830001,1083000102,2,0,8,10,2,25000,1,1
10830002,1083000202,2,0,8,10,2,25000,1,1
10850000,1085000001,2,1,15,4,2,0,1,3
10850000,1085000002,2,0,19,6,2,0,1,3
10880000,1088000001,1,1,9,11,1,70000,2,1
10920000,1092000001,1,0,18,7,1,0,1,3
11060000,1106000001,1,1,10,11,1,482000,1,1
11060001,1106000101,1,1,10,11,1,482000,1,1
11060002,1106000201,1,1,10,11,1,482000,1,1
11060003,1106000301,1,1,10,11,1,482000,1,1
11200000,1120000001,2,1,14,6,2,11000,1,1
11200000,1120000002,2,0,12,6,2,89000,1,1
11400000,1140000001,2,0,13,6,2,42600,1,1
11400001,1140000101,2,0,13,6,2,42600,1,1
11400000,1140000002,2,1,13,6,2,0,1,3
11400001,1140000102,2,1,13,6,2,0,1,3
11450000,1145000001,1,0,9,6,1,50000,1,1
11450001,1145000101,1,0,9,6,1,50000,1,1
11460000,1146000001,1,0,12,10,3,135000,1,1
11460001,1146000101,1,0,12,10,3,135000,1,1
11460002,1146000201,1,0,12,10,3,135000,1,1
11460003,1146000301,1,0,12,10,3,135000,1,1
11460004,1146000401,1,0,12,10,3,135000,1,1
11460005,1146000501,1,0,12,10,3,135000,1,1
11460006,1146000601,1,0,12,10,3,135000,1,1
11460007,1146000701,1,0,12,10,3,135000,1,1
11460008,1146000801,1,0,12,10,3,135000,1,1
11460009,1146000901,1,0,12,10,3,135000,1,1
11460010,1146001001,1,0,12,10,3,135000,1,1
11460011,1146001101,1,0,12,10,3,135000,1,1
11470000,1147000001,1,1,21,5,0,0,1,3
11530000,1153000001,2,0,8,8,2,32000,1,1
11530001,1153000101,2,0,8,8,2,32000,1,1
11530002,1153000201,2,0,8,8,2,32000,1,1
11530003,1153000301,2,0,8,8,2,32000,1,1
11530004,1153000401,2,0,8,8,2,32000,1,1
11530005,1153000501,2,0,8,8,2,32000,1,1
11530006,1153000601,2,0,8,8,2,32000,1,1
11530007,1153000701,2,0,8,8,2,32000,1,1
11530008,1153000801,2,0,8,8,2,32000,1,1
11530000,1153000002,2,1,7,8,2,38000,1,1
11530001,1153000102,2,1,7,8,2,38000,1,1
11530002,1153000202,2,1,7,8,2,38000,1,1
11530003,1153000302,2,1,7,8,2,38000,1,1
11530004,1153000402,2,1,7,8,2,38000,1,1
11530005,1153000502,2,1,7,8,2,38000,1,1
11530006,1153000602,2,1,7,8,2,38000,1,1
11530007,1153000702,2,1,7,8,2,38000,1,1
11530008,1153000802,2,1,7,8,2,38000,1,1
11550000,1155000001,2,0,19,6,2,7000,1,3
11550000,1155000002,2,1,18,6,2,0,1,3
11570000,1157000002,2,1,8,11,2,50000,1,1
11570001,1157000102,2,1,8,11,2,50000,1,1
11570002,1157000202,2,1,8,11,2,50000,1,1
11570003,1157000302,2,1,8,11,2,50000,1,1
11570004,1157000402,2,1,8,11,2,50000,1,1
11570000,1157000001,2,1,8,11,2,1700,1,2
11570001,1157000101,2,1,8,11,2,1700,1,2
11570002,1157000201,2,1,8,11,2,1700,1,2
11570003,1157000301,2,1,8,11,2,1700,1,2
11570004,1157000401,2,1,8,11,2,1700,1,2
11590000,1159000001,1,1,4,6,0,15000,2,1
11650000,1165000001,1,1,12,6,1,84000,1,1
11650001,1165000101,1,1,12,6,1,84000,1,1
11740000,1174000001,2,0,9,11,2,70000,1,1
11740001,1174000101,2,0,9,11,2,70000,1,1
11740002,1174000201,2,0,9,11,2,70000,1,1
11740003,1174000301,2,0,9,11,2,70000,1,1
11740004,1174000401,2,0,9,11,2,70000,1,1
11740005,1174000501,2,0,9,11,2,70000,1,1
11740000,1174000002,2,1,9,11,2,45000,1,1
11740001,1174000102,2,1,9,11,2,45000,1,1
11740002,1174000202,2,1,9,11,2,45000,1,1
11740003,1174000302,2,1,9,11,2,45000,1,1
11740004,1174000402,2,1,9,11,2,45000,1,1
11740005,1174000502,2,1,9,11,2,45000,1,1
11800000,1180000003,4,0,2,1,1,0,2,0
11800000,1180000004,4,0,1,1,1,0,2,0
11800000,1180000001,4,0,11,10,1,90000,2,1
11800000,1180000002,4,1,11,10,1,80000,1,1
11840000,1184000001,1,0,8,6,0,24000,1,1
11850000,1185000001,1,1,14,8,2,0,1,3
11850001,1185000101,1,1,14,8,2,0,1,3
11860000,1186000001,1,0,19,6,1,6000,1,1
12230000,1223000002,2,1,18,7,3,0,1,3
12230001,1223000102,2,1,18,7,3,0,1,3
12230002,1223000202,2,1,18,7,3,0,1,3
12230003,1223000302,2,1,18,7,3,0,1,3
12230004,1223000402,2,1,18,7,3,0,1,3
12230005,1223000502,2,1,18,7,3,0,1,3
12230000,1223000001,2,0,18,7,3,88000,1,2
12230001,1223000101,2,0,18,7,3,88000,1,2
12230002,1223000201,2,0,18,7,3,88000,1,2
12230003,1223000301,2,0,18,7,3,88000,1,2
12230004,1223000401,2,0,18,7,3,88000,1,2
12230005,1223000501,2,0,18,7,3,88000,1,2
12260000,1226000001,2,1,9,10,2,69000,1,1
12260001,1226000101,2,1,9,10,2,69000,1,1
12260002,1226000201,2,1,9,10,2,69000,1,1
12260003,1226000301,2,1,9,10,2,69000,1,1
12260004,1226000401,2,1,9,10,2,69000,1,1
12260000,1226000002,2,1,7,10,2,17000,1,1
12260001,1226000102,2,1,7,10,2,17000,1,1
12260002,1226000202,2,1,7,10,2,17000,1,1
12260003,1226000302,2,1,7,10,2,17000,1,1
12260004,1226000402,2,1,7,10,2,17000,1,1
12430000,1243000001,2,1,9,6,2,16000,1,1
12430001,1243000101,2,1,9,6,2,16000,1,1
12430002,1243000201,2,1,9,6,2,16000,1,1
12430003,1243000301,2,1,9,6,2,16000,1,1
12430004,1243000401,2,1,9,6,2,16000,1,1
12430000,1243000002,2,0,10,6,2,20000,1,1
12430001,1243000102,2,0,10,6,2,20000,1,1
12430002,1243000202,2,0,10,6,2,20000,1,1
12430003,1243000302,2,0,10,6,2,20000,1,1
12430004,1243000402,2,0,10,6,2,20000,1,1
12480000,1248000001,2,1,12,11,2,104000,1,1
12480000,1248000002,2,0,10,6,2,140000,1,1
12670000,1267000001,2,0,9,10,3,200000,1,1
12670001,1267000101,2,0,9,10,3,200000,1,1
12670002,1267000201,2,0,9,10,3,200000,1,1
12670003,1267000301,2,0,9,10,3,200000,1,1
12670004,1267000401,2,0,9,10,3,200000,1,1
12670005,1267000501,2,0,9,10,3,200000,1,1
12670006,1267000601,2,0,9,10,3,200000,1,1
12670007,1267000701,2,0,9,10,3,200000,1,1
12670008,1267000801,2,0,9,10,3,200000,1,1
12670000,1267000002,2,1,9,10,3,150000,1,1
12670001,1267000102,2,1,9,10,3,150000,1,1
12670002,1267000202,2,1,9,10,3,150000,1,1
12670003,1267000302,2,1,9,10,3,150000,1,1
12670004,1267000402,2,1,9,10,3,150000,1,1
12670005,1267000502,2,1,9,10,3,150000,1,1
12670006,1267000602,2,1,9,10,3,150000,1,1
12670007,1267000702,2,1,9,10,3,150000,1,1
12670008,1267000802,2,1,9,10,3,150000,1,1
12690000,1269000001,2,0,13,7,2,50000,1,1
12690001,1269000101,2,0,13,7,2,50000,1,1
12690002,1269000201,2,0,13,7,2,50000,1,1
12690003,1269000301,2,0,13,7,2,50000,1,1
12690000,1269000002,2,1,10,7,2,20000,2,1
12690001,1269000102,2,1,10,7,2,20000,2,1
12690002,1269000202,2,1,10,7,2,20000,2,1
12690003,1269000302,2,1,10,7,2,20000,2,1
12740000,1274000001,2,0,16,6,3,40000,1,1
12740001,1274000101,2,0,16,6,3,40000,1,1
12740000,1274000002,2,1,14,6,3,40000,1,1
12740001,1274000102,2,1,14,6,3,40000,1,1
12900000,1290000002,2,0,11,10,2,58000,1,1
12900001,1290000102,2,0,11,10,2,58000,1,1
12900002,1290000202,2,0,11,10,2,58000,1,1
12900003,1290000302,2,0,11,10,2,58000,1,1
12900004,1290000402,2,0,11,10,2,58000,1,1
12900005,1290000502,2,0,11,10,2,58000,1,1
12900000,1290000001,2,1,10,10,2,58000,1,1
12900001,1290000101,2,1,10,10,2,58000,1,1
12900002,1290000201,2,1,10,10,2,58000,1,1
12900003,1290000301,2,1,10,10,2,58000,1,1
12900004,1290000401,2,1,10,10,2,58000,1,1
12900005,1290000501,2,1,10,10,2,58000,1,1
13050000,1305000001,2,1,14,7,4,111000,1,1
13050001,1305000101,2,1,14,7,4,111000,1,1
13050002,1305000201,2,1,14,7,4,111000,1,1
13050000,1305000002,2,0,5,7,4,13200,2,1
13050001,1305000102,2,0,5,7,4,13200,2,1
13050002,1305000202,2,0,5,7,4,13200,2,1
13080000,1308000001,5,0,10,11,3,115000,1,1
13080000,1308000002,5,1,9,11,3,60000,1,1
13080000,1308000003,5,0,2,2,3,0,2,0
13080000,1308000004,5,0,1,1,3,0,2,0
13080000,1308000005,5,1,1,1,3,0,2,0
13390000,1339000001,1,0,11,10,1,135000,1,1
13410000,1341000002,2,0,13,11,3,76000,1,1
13410001,1341000102,2,0,13,11,3,76000,1,1
13410002,1341000202,2,0,13,11,3,76000,1,1
13410003,1341000302,2,0,13,11,3,76000,1,1
13410004,1341000402,2,0,13,11,3,76000,1,1
13410005,1341000502,2,0,13,11,3,76000,1,1
13410006,1341000602,2,0,13,11,3,76000,1,1
13410007,1341000702,2,0,13,11,3,76000,1,1
13410000,1341000001,2,1,13,11,3,4800,1,1
13410001,1341000101,2,1,13,11,3,4800,1,1
13410002,1341000201,2,1,13,11,3,4800,1,1
13410003,1341000301,2,1,13,11,3,4800,1,1
13410004,1341000401,2,1,13,11,3,4800,1,1
13410005,1341000501,2,1,13,11,3,4800,1,1
13410006,1341000601,2,1,13,11,3,4800,1,1
13410007,1341000701,2,1,13,11,3,4800,1,1
13500000,1350000001,2,0,9,10,2,78000,1,1
13500001,1350000101,2,0,9,10,2,78000,1,1
13500002,1350000201,2,0,9,10,2,78000,1,1
13500000,1350000002,2,1,8,10,2,85000,1,1
13500001,1350000102,2,1,8,10,2,85000,1,1
13500002,1350000202,2,1,8,10,2,85000,1,1
13630000,1363000001,2,0,13,10,3,109000,1,1
13630001,1363000101,2,0,13,10,3,109000,1,1
13630002,1363000201,2,0,13,10,3,109000,1,1
13630003,1363000301,2,0,13,10,3,109000,1,1
13630004,1363000401,2,0,13,10,3,109000,1,1
13630005,1363000501,2,0,13,10,3,109000,1,1
13630000,1363000002,2,1,12,10,3,38100,1,1
13630001,1363000102,2,1,12,10,3,38100,1,1
13630002,1363000202,2,1,12,10,3,38100,1,1
13630003,1363000302,2,1,12,10,3,38100,1,1
13630004,1363000402,2,1,12,10,3,38100,1,1
13630005,1363000502,2,1,12,10,3,38100,1,1
13760000,1376000002,3,0,13,6,2,42000,1,1
13760001,1376000102,3,0,13,6,2,42000,1,1
13760000,1376000003,3,0,5,6,2,1600,1,2
13760001,1376000103,3,0,5,6,2,1600,1,2
13760000,1376000001,3,1,13,6,2,67000,1,1
13760001,1376000101,3,1,13,6,2,67000,1,1
13790000,1379000001,5,0,11,6,3,80000,1,1
13790000,1379000002,5,1,11,6,3,0,1,2
13790000,1379000003,5,0,2,1,3,0,2,0
13790000,1379000004,5,0,1,1,3,0,2,0
13790000,1379000005,5,1,3,6,3,2400,2,3
13860000,1386000001,2,1,12,10,1,50000,1,1
13860000,1386000002,2,1,7,10,1,2200,2,1
13920000,1392000001,1,1,12,7,1,110000,1,1
14160000,1416000001,2,0,21,11,2,0,1,3
14160000,1416000002,2,1,20,6,2,0,1,3
14250000,1425000001,1,0,12,6,1,26900,1,1
14340000,1434000001,3,1,12,7,1,0,1,3
14340000,1434000002,3,0,7,7,1,0,2,3
14340000,1434000003,3,0,5,7,1,1400,2,3
14370000,1437000001,1,0,9,8,0,0,1,2
14520000,1452000002,2,1,19,6,1,12000,1,1
14520000,1452000001,2,0,19,11,1,0,1,3
14550000,1455000001,1,0,20,11,3,0,1,3
14550001,1455000101,1,0,20,11,3,0,1,3
14550002,1455000201,1,0,20,11,3,0,1,3
14560000,1456000001,4,1,13,10,4,100000,1,1
14560000,1456000002,4,0,13,8,4,15700,1,3
14560000,1456000003,4,1,7,10,4,710,2,1
14560000,1456000004,4,1,5,7,4,8900,2,1
14880000,1488000001,1,1,14,11,2,72000,1,1
15210000,1521000001,1,0,13,10,2,90000,1,1
15210001,1521000101,1,0,13,10,2,90000,1,1
15420000,1542000001,1,0,9,11,2,482000,1,1
15420001,1542000101,1,0,9,11,2,482000,1,1
15420002,1542000201,1,0,9,11,2,482000,1,1
15420003,1542000301,1,0,9,11,2,482000,1,1
15420004,1542000401,1,0,9,11,2,482000,1,1
15420005,1542000501,1,0,9,11,2,482000,1,1
15490000,1549000001,1,0,12,11,2,64000,2,1
15490001,1549000101,1,0,12,11,2,64000,2,1
15490002,1549000201,1,0,12,11,2,64000,2,1
15490003,1549000301,1,0,12,11,2,64000,2,1
15490004,1549000401,1,0,12,11,2,64000,2,1
15490005,1549000501,1,0,12,11,2,64000,2,1
15490006,1549000601,1,0,12,11,2,64000,2,1
15490007,1549000701,1,0,12,11,2,64000,2,1
15500000,1550000001,1,0,20,2,1,0,1,3
15500001,1550000101,1,0,20,2,1,0,1,3
15500002,1550000201,1,0,20,2,1,0,1,3
15500003,1550000301,1,0,20,2,1,0,1,3
15500004,1550000401,1,0,20,2,1,0,1,3
15500005,1550000501,1,0,20,2,1,0,1,3
15530000,1553000003,4,0,2,1,1,0,2,0
15530000,1553000004,4,1,1,1,1,0,2,0
15530000,1553000001,4,0,10,6,1,50000,1,1
15530000,1553000002,4,1,10,6,1,3100,1,2
15570000,1557000001,1,1,17,11,1,44000,1,3
15620000,1562000001,1,1,8,11,1,50000,1,1
15630000,1563000001,2,1,20,10,2,0,1,3
15630000,1563000002,2,0,20,10,2,0,1,3
15780000,1578000001,1,0,16,10,0,0,1,3
15790000,1579000001,1,1,12,6,1,10000,1,2
15900000,1590000001,2,0,8,7,2,46000,1,1
15900001,1590000101,2,0,8,7,2,46000,1,1
15900002,1590000201,2,0,8,7,2,46000,1,1
15900003,1590000301,2,0,8,7,2,46000,1,1
15900000,1590000002,2,0,8,7,2,25000,1,1
15900001,1590000102,2,0,8,7,2,25000,1,1
15900002,1590000202,2,0,8,7,2,25000,1,1
15900003,1590000302,2,0,8,7,2,25000,1,1
15960000,1596000001,2,0,19,8,2,0,1,3
15960000,1596000002,2,0,19,6,2,10000,1,1
16150000,1615000002,2,0,16,6,4,0,1,3
16150001,1615000102,2,0,16,6,4,0,1,3
16150002,1615000202,2,0,16,6,4,0,1,3
16150000,1615000001,2,1,15,6,4,55000,1,1
16150001,1615000101,2,1,15,6,4,55000,1,1
16150002,1615000201,2,1,15,6,4,55000,1,1
16350000,1635000001,1,1,5,6,0,0,1,3
16540000,1654000001,1,0,10,11,2,55000,1,1
16540001,1654000101,1,0,10,11,2,55000,1,1
16540002,1654000201,1,0,10,11,2,55000,1,1
16540003,1654000301,1,0,10,11,2,55000,1,1
16540004,1654000401,1,0,10,11,2,55000,1,1
16540005,1654000501,1,0,10,11,2,55000,1,1
16540006,1654000601,1,0,10,11,2,55000,1,1
16540007,1654000701,1,0,10,11,2,55000,1,1
16540008,1654000801,1,0,10,11,2,55000,1,1
16540009,1654000901,1,0,10,11,2,55000,1,1
16540010,1654001001,1,0,10,11,2,55000,1,1
16540011,1654001101,1,0,10,11,2,55000,1,1
16540012,1654001201,1,0,10,11,2,55000,1,1
16540013,1654001301,1,0,10,11,2,55000,1,1
16750000,1675000001,1,1,16,6,0,0,2,3
17360000,1736000001,3,0,18,4,1,0,1,3
17360000,1736000002,3,1,17,4,1,23000,1,1
17360000,1736000003,3,1,7,6,1,0,1,3
17530000,1753000001,1,0,17,2,1,0,1,3
17530001,1753000101,1,0,17,2,1,0,1,3
17560000,1756000001,2,1,8,10,2,90000,1,1
17560001,1756000101,2,1,8,10,2,90000,1,1
17560002,1756000201,2,1,8,10,2,90000,1,1
17560000,1756000002,2,0,9,10,2,60000,1,1
17560001,1756000102,2,0,9,10,2,60000,1,1
