hhid,indid,APER,gender,age,educ,vehicles,school,employment,income_earn
20150000565905,2015000056590504,4,1,6,8,3,2,3,0
20150000565907,2015000056590701,2,1,18,6,3,1,3,0
20150000565907,2015000056590702,2,0,16,7,3,1,1,57000
20150000565908,2015000056590801,4,1,10,10,2,1,1,43000
20150000565908,2015000056590802,4,0,9,10,2,1,1,59000
20150000565908,2015000056590803,4,0,1,1,2,2,0,0
20150000565908,2015000056590804,4,1,0,0,2,1,0,0
20150000565910,2015000056591004,4,0,0,0,1,0,0,0
20150000565910,2015000056591003,4,1,1,1,1,2,0,0
20150000565910,2015000056591002,4,1,10,6,1,1,3,10000
20150000565910,2015000056591001,4,0,12,10,1,1,1,850
20150000565911,2015000056591101,5,1,10,11,1,2,1,60000
20150000565911,2015000056591102,5,0,1,1,1,2,0,0
20150000565911,2015000056591103,5,0,1,1,1,2,0,0
20150000565911,2015000056591104,5,0,9,7,1,1,3,0
20150000565911,2015000056591105,5,0,9,7,1,2,1,45000
20150000565915,2015000056591501,1,0,12,6,0,1,3,10700
20150000565916,2015000056591601,3,1,10,10,1,1,1,96000
20150000565916,2015000056591602,3,1,1,1,1,2,0,0
20150000565916,2015000056591603,3,1,0,1,1,1,0,0
20150000565917,2015000056591703,3,0,2,1,1,2,0,0
20150000565917,2015000056591702,3,0,6,7,1,2,3,0
20150000565917,2015000056591701,3,1,15,7,1,1,1,25000
20150000565923,2015000056592301,4,1,14,11,3,1,1,139000
20150000565923,2015000056592302,4,0,16,4,3,1,3,0
20150000565923,2015000056592303,4,0,8,6,3,1,1,10000
20150000565923,2015000056592304,4,1,6,6,3,1,1,9600
20150000565924,2015000056592401,1,1,16,6,0,1,3,0
20150000565925,2015000056592501,5,0,10,10,2,2,1,80000
20150000565925,2015000056592502,5,1,9,10,2,1,1,59000
20150000565925,2015000056592503,5,1,1,1,2,2,0,0
20150000565925,2015000056592504,5,0,1,1,2,2,0,0
20150000565925,2015000056592505,5,0,0,0,2,0,0,0
20150000565926,2015000056592602,2,0,18,10,2,1,3,0
20150000565926,2015000056592601,2,1,16,11,2,1,3,2500
20150000565927,2015000056592703,3,0,9,6,2,1,1,40500
20150000565927,2015000056592702,3,0,10,4,2,1,1,2800
20150000565927,2015000056592701,3,1,17,6,2,1,1,67000
20150000565929,2015000056592901,3,1,13,6,3,1,1,39700
20150000565929,2015000056592902,3,0,14,5,3,1,3,0
20150000565929,2015000056592903,3,0,8,6,3,1,1,23300
20150000565930,2015000056593001,2,0,18,6,2,1,1,55000
20150000565930,2015000056593002,2,0,12,7,2,1,1,28000
20150000565933,2015000056593305,6,1,21,6,4,1,3,0
20150000565933,2015000056593304,6,0,14,8,4,1,3,0
20150000565933,2015000056593306,6,0,8,7,4,1,1,23000
20150000565933,2015000056593302,6,1,7,10,4,2,1,5000
20150000565933,2015000056593301,6,1,14,10,4,1,1,120000
20150000565933,2015000056593303,6,1,7,10,4,2,1,7500
20150000565938,2015000056593801,3,0,11,11,2,1,1,482000
20150000565938,2015000056593802,3,1,10,11,2,1,3,0
20150000565938,2015000056593803,3,1,0,0,2,0,0,0
20150000565939,2015000056593901,5,1,9,6,1,1,1,18000
20150000565939,2015000056593902,5,0,9,6,1,1,1,30000
20150000565939,2015000056593903,5,1,9,8,1,1,1,2000
20150000565939,2015000056593904,5,0,9,11,1,1,1,13500
20150000565939,2015000056593905,5,0,9,0,1,1,3,0
20150000565941,2015000056594102,2,1,16,10,2,1,3,50000
20150000565941,2015000056594101,2,0,18,10,2,1,1,10000
20150000565944,2015000056594401,1,0,9,7,1,1,1,35000
20150000565945,2015000056594502,2,0,6,6,1,1,1,10000
20150000565945,2015000056594501,2,1,14,10,1,1,1,60000
20150000565948,2015000056594801,1,1,16,6,4,1,1,5000
20150000565949,2015000056594901,2,1,21,10,2,1,3,0
20150000565949,2015000056594902,2,0,22,5,2,1,1,482000
20150000565952,2015000056595201,2,0,9,6,3,1,1,75000
20150000565952,2015000056595202,2,1,8,8,3,1,1,62000
20150000565954,2015000056595401,2,1,13,6,2,1,1,59000
20150000565954,2015000056595402,2,0,14,6,2,1,1,59000
20150000565955,2015000056595501,1,0,14,10,2,1,1,67000
20150000565959,2015000056595901,1,1,4,7,0,2,1,2000
20150000565962,2015000056596201,1,1,17,8,1,1,1,42000
20150000565969,2015000056596901,1,0,20,6,2,1,3,0
20150000565970,2015000056597005,5,0,3,5,4,2,1,4000
20150000565970,2015000056597004,5,0,4,6,4,1,1,30000
20150000565970,2015000056597001,5,0,13,6,4,1,1,50000
20150000565970,2015000056597002,5,1,14,6,4,1,1,10000
20150000565970,2015000056597003,5,0,7,6,4,1,1,22000
20150000565972,2015000056597204,5,1,1,1,2,2,0,0
20150000565972,2015000056597201,5,0,8,6,2,1,1,40000
20150000565972,2015000056597202,5,1,3,2,2,2,0,0
20150000565972,2015000056597203,5,0,1,1,2,2,0,0
20150000565972,2015000056597205,5,1,9,7,2,1,1,32000
20150000565973,2015000056597302,3,0,7,6,2,1,3,0
20150000565973,2015000056597301,3,0,8,10,2,2,1,75000
20150000565973,2015000056597303,3,0,8,6,2,1,3,0
20150000565975,2015000056597502,2,0,18,7,2,1,3,0
20150000565975,2015000056597501,2,1,18,6,2,1,1,43000
20150000565977,2015000056597701,1,1,5,6,0,2,3,0
20150000565978,2015000056597801,1,1,19,6,1,1,1,15000
20150000565980,2015000056598001,2,1,11,8,1,1,1,55000
20150000565980,2015000056598002,2,0,3,2,1,2,0,0
20150000565983,2015000056598301,1,1,14,6,1,1,1,40000
20150000565985,2015000056598501,4,0,12,10,3,1,1,75000
20150000565985,2015000056598502,4,1,11,11,3,1,1,60000
20150000565985,2015000056598503,4,0,2,2,3,2,0,0
20150000565985,2015000056598504,4,1,1,1,3,2,0,0
20150000565986,2015000056598601,2,1,15,6,1,1,3,0
20150000565986,2015000056598602,2,0,10,10,1,1,2,7000
20150000565991,2015000056599101,1,1,13,6,1,1,1,30000
20150000565992,2015000056599201,2,0,9,11,0,2,1,23000
20150000565992,2015000056599202,2,0,7,11,0,2,1,23000
20150000565995,2015000056599501,3,0,10,11,2,1,1,51000
20150000565995,2015000056599502,3,1,10,10,2,1,1,110000
20150000565995,2015000056599503,3,1,0,0,2,0,0,0
20150000565997,2015000056599701,2,1,14,6,3,1,1,48000
20150000565997,2015000056599702,2,0,12,6,3,1,1,50000
20150000566003,2015000056600301,1,0,18,6,0,1,3,0
20150000566005,2015000056600501,1,1,13,6,0,1,1,13500
20150000566006,2015000056600601,1,1,12,10,1,1,1,67000
20150000566008,2015000056600801,1,0,10,10,1,1,2,2300
20150000566011,2015000056601102,2,0,20,6,2,1,3,0
20150000566011,2015000056601101,2,1,17,8,2,1,3,0
20150000566014,2015000056601401,1,0,19,7,3,1,3,0
20150000566015,2015000056601501,4,1,13,11,4,1,1,54000
20150000566015,2015000056601502,4,0,14,10,4,1,1,93000
20150000566015,2015000056601503,4,0,6,8,4,2,1,4600
20150000566015,2015000056601504,4,1,4,5,4,2,1,5500
20150000566019,2015000056601901,3,1,10,7,1,1,1,24000
20150000566019,2015000056601902,3,1,3,2,1,2,0,0
20150000566019,2015000056601903,3,0,0,1,1,2,0,0
20150000566022,2015000056602203,4,1,5,7,3,2,3,8000
20150000566022,2015000056602204,4,1,3,4,3,2,3,0
20150000566022,2015000056602201,4,1,12,11,3,1,3,0
20150000566022,2015000056602202,4,0,12,11,3,1,1,80000
20150000566023,2015000056602301,1,1,19,6,2,1,3,0
20150000566028,2015000056602801,1,0,8,5,0,2,3,0
20150000566030,2015000056603001,2,1,17,8,2,1,1,48400
20150000566030,2015000056603002,2,0,9,7,2,1,1,40000
20150000566031,2015000056603101,4,1,9,5,0,1,1,48000
20150000566031,2015000056603102,4,0,14,7,0,1,3,0
20150000566031,2015000056603103,4,0,10,6,0,1,1,35000
20150000566031,2015000056603104,4,0,15,7,0,1,3,0
20150000566033,2015000056603301,2,1,14,7,2,2,1,82000
20150000566033,2015000056603302,2,0,14,10,2,1,1,111000
20150000566034,2015000056603401,2,0,22,6,1,1,3,0
20150000566034,2015000056603402,2,1,21,11,1,1,3,0
20150000566039,2015000056603901,1,1,11,10,1,1,1,40400
20150000566040,2015000056604002,2,0,8,4,2,1,1,24000
20150000566040,2015000056604001,2,0,13,6,2,1,1,24900
20150000566044,2015000056604401,4,0,10,7,2,1,1,98000
20150000566044,2015000056604402,4,1,10,10,2,1,3,0
20150000566044,2015000056604403,4,1,1,1,2,2,0,0
20150000566044,2015000056604404,4,1,1,1,2,2,0,0
20150000566045,2015000056604501,4,0,12,11,3,1,1,200000
20150000566045,2015000056604502,4,1,12,10,3,1,3,4500
20150000566045,2015000056604503,4,0,3,5,3,2,1,1800
20150000566045,2015000056604504,4,0,3,3,3,2,0,0
20150000566047,2015000056604701,3,1,12,10,2,1,1,30000
20150000566047,2015000056604702,3,0,12,10,2,1,1,100000
20150000566047,2015000056604703,3,0,2,2,2,2,0,0
20150000566053,2015000056605303,3,1,0,0,2,0,0,0
20150000566053,2015000056605302,3,0,11,10,2,1,1,140000
20150000566053,2015000056605301,3,1,11,11,2,1,3,0
20150000566058,2015000056605801,1,1,13,4,0,1,3,0
20150000566059,2015000056605901,1,1,16,6,1,1,3,0
20150000566060,2015000056606001,2,1,18,7,1,1,1,3000
20150000566060,2015000056606002,2,0,11,6,1,1,1,5000
20150000566062,2015000056606201,1,1,17,8,1,1,1,61000
20150000566063,2015000056606301,1,1,16,6,0,1,3,0
20150000566066,2015000056606601,1,0,4,6,0,2,3,6600
20150000566067,2015000056606701,3,1,14,11,3,1,2,10000
20150000566067,2015000056606702,3,0,14,10,3,1,1,99000
20150000566067,2015000056606703,3,0,8,6,3,1,1,35000
20150000566069,2015000056606904,4,1,5,7,4,2,1,9600
20150000566069,2015000056606903,4,0,0,0,4,0,0,0
20150000566069,2015000056606902,4,1,9,11,4,1,1,60000
20150000566069,2015000056606901,4,0,12,11,4,1,1,482000
20150000566071,2015000056607101,1,0,16,6,0,1,1,3500
20150000566075,2015000056607501,2,0,17,6,2,1,3,0
20150000566075,2015000056607502,2,1,14,10,2,1,1,70000
20150000566076,2015000056607601,2,0,8,10,1,1,1,47000
20150000566076,2015000056607602,2,1,8,10,1,1,2,350
20150000566077,2015000056607701,1,1,22,6,0,1,3,0
20150000566078,2015000056607801,2,1,18,11,3,1,1,60000
20150000566078,2015000056607802,2,0,17,10,3,1,1,124000
20150000566079,2015000056607901,1,1,14,11,1,1,3,7500
20150000566080,2015000056608004,4,1,1,1,3,2,0,0
20150000566080,2015000056608003,4,0,1,1,3,2,0,0
20150000566080,2015000056608002,4,1,11,10,3,1,1,63000
20150000566080,2015000056608001,4,0,11,10,3,1,1,63000
20150000566082,2015000056608201,1,1,12,8,0,1,3,3000
20150000566083,2015000056608301,2,1,10,8,0,1,1,4000
20150000566083,2015000056608302,2,0,12,5,0,1,3,0
20150000566089,2015000056608901,3,1,18,4,3,1,3,0
20150000566089,2015000056608902,3,0,16,6,3,1,3,0
20150000566089,2015000056608903,3,0,12,6,3,1,1,25000
20150000566090,2015000056609001,2,1,9,7,1,1,1,25100
20150000566090,2015000056609002,2,1,0,1,1,2,0,0
20150000566093,2015000056609304,4,0,1,1,2,2,0,0
20150000566093,2015000056609303,4,0,1,1,2,2,0,0
20150000566093,2015000056609302,4,0,11,11,2,1,1,110000
20150000566093,2015000056609301,4,1,10,10,2,1,1,139000
20150000566097,2015000056609701,1,1,22,6,1,1,3,0
20150000566098,2015000056609801,2,0,16,11,2,1,1,140000
20150000566098,2015000056609802,2,1,14,10,2,1,1,33600
20150000566100,2015000056610001,6,1,11,11,4,1,1,37000
20150000566100,2015000056610002,6,0,12,10,4,1,1,90000
20150000566100,2015000056610003,6,1,0,1,4,2,0,0
20150000566100,2015000056610004,6,0,2,2,4,2,0,0
20150000566100,2015000056610005,6,1,2,2,4,2,0,0
20150000566100,2015000056610006,6,0,19,6,4,1,3,0
20150000566101,2015000056610101,3,1,19,6,3,1,3,0
20150000566101,2015000056610102,3,0,19,6,3,1,1,10000
20150000566101,2015000056610103,3,0,7,10,3,1,3,36100
20150000566102,2015000056610204,4,1,5,6,2,1,2,0
20150000566102,2015000056610203,4,1,7,6,2,2,3,0
20150000566102,2015000056610201,4,1,21,5,2,1,3,0
20150000566102,2015000056610202,4,1,12,7,2,1,1,56000
20150000566103,2015000056610301,2,1,22,6,0,1,3,0
20150000566103,2015000056610302,2,0,22,6,0,1,3,0
20150000566106,2015000056610601,1,1,20,6,1,1,3,0
20150000566110,2015000056611001,3,1,14,6,3,1,1,12000
20150000566110,2015000056611002,3,1,8,10,3,1,1,1600
20150000566110,2015000056611003,3,1,13,6,3,1,1,45000
20150000566115,2015000056611501,1,0,10,11,1,1,1,27000
20150000566116,2015000056611605,6,0,2,2,2,2,0,0
20150000566116,2015000056611606,6,0,22,10,2,1,3,0
20150000566116,2015000056611604,6,1,3,4,2,2,3,3800
20150000566116,2015000056611601,6,1,12,11,2,1,1,161000
20150000566116,2015000056611602,6,0,12,11,2,1,1,177000
20150000566116,2015000056611603,6,0,3,4,2,2,3,2500
20150000566117,2015000056611701,3,0,9,6,0,1,1,15000
20150000566117,2015000056611702,3,1,8,6,0,1,1,1000
20150000566117,2015000056611703,3,0,0,0,0,0,0,0
20150000566119,2015000056611901,3,1,11,6,0,1,1,25000
20150000566119,2015000056611902,3,1,2,1,0,2,0,0
20150000566119,2015000056611903,3,1,1,1,0,2,0,0
20150000566120,2015000056612001,1,0,14,7,1,1,1,40000
20150000566123,2015000056612302,2,0,2,2,1,2,0,0
20150000566123,2015000056612301,2,1,9,10,1,1,1,48000
20150000566127,2015000056612701,4,1,10,10,2,1,1,45000
20150000566127,2015000056612702,4,0,12,6,2,1,3,8100
20150000566127,2015000056612703,4,1,1,0,2,2,0,0
20150000566127,2015000056612704,4,1,0,0,2,0,0,0
20150000566130,2015000056613001,1,0,9,5,0,1,3,4800
20150000566131,2015000056613101,4,1,13,10,4,1,1,60000
20150000566131,2015000056613102,4,0,14,10,4,1,1,68000
20150000566131,2015000056613103,4,0,5,7,4,2,1,4500
20150000566131,2015000056613104,4,1,4,6,4,2,1,400
20150000566134,2015000056613404,4,0,0,0,2,1,0,0
20150000566134,2015000056613403,4,0,0,1,2,1,0,0
20150000566134,2015000056613401,4,1,10,8,2,1,1,2200
20150000566134,2015000056613402,4,0,10,6,2,1,1,87000
20150000566144,2015000056614401,3,1,7,10,1,1,1,30000
20150000566144,2015000056614402,3,0,7,6,1,1,3,0
20150000566144,2015000056614403,3,1,0,0,1,0,0,0
20150000566145,2015000056614501,4,0,9,11,1,1,1,63000
20150000566145,2015000056614502,4,1,9,11,1,1,1,52000
20150000566145,2015000056614503,4,0,0,0,1,0,0,0
20150000566145,2015000056614504,4,1,14,7,1,1,1,36000
20150000566147,2015000056614701,1,1,22,2,0,1,3,0
20150000566150,2015000056615002,2,0,9,10,2,1,2,80000
20150000566150,2015000056615001,2,0,8,7,2,1,1,50000
20150000566152,2015000056615201,2,0,14,11,3,1,1,20500
20150000566152,2015000056615202,2,1,14,11,3,1,3,900
20150000566153,2015000056615301,2,0,10,11,4,1,1,140000
20150000566153,2015000056615302,2,1,7,10,4,1,1,35000
20150000566154,2015000056615401,4,0,12,10,2,1,1,164000
20150000566154,2015000056615402,4,1,10,6,2,2,3,5000
20150000566154,2015000056615403,4,1,2,1,2,2,0,0
20150000566154,2015000056615404,4,0,1,1,2,2,0,0
20150000566155,2015000056615502,2,1,1,0,0,2,0,0
20150000566155,2015000056615501,2,1,8,6,0,1,2,3500
20150000566157,2015000056615703,3,0,3,4,3,2,3,0
20150000566157,2015000056615702,3,1,13,11,3,1,1,30000
20150000566157,2015000056615701,3,0,13,11,3,1,1,200000
20150000566159,2015000056615901,2,0,13,10,4,1,1,137000
20150000566159,2015000056615902,2,1,13,10,4,1,1,40000
20150000566162,2015000056616201,4,0,9,7,2,2,1,30000
20150000566162,2015000056616202,4,1,8,7,2,1,1,4000
20150000566162,2015000056616203,4,1,2,2,2,2,0,0
20150000566162,2015000056616204,4,1,0,0,2,1,0,0
20150000566165,2015000056616501,1,0,8,8,1,1,1,25000
20150000566166,2015000056616601,1,0,7,7,0,2,3,0
20150000566167,2015000056616701,2,1,12,6,0,1,2,0
20150000566167,2015000056616702,2,0,7,6,0,1,2,0
20150000566174,2015000056617402,2,1,20,6,4,1,3,0
20150000566174,2015000056617401,2,0,21,10,4,1,3,0
20150000566177,2015000056617701,4,0,11,11,2,1,1,92000
20150000566177,2015000056617702,4,1,11,11,2,1,1,111000
20150000566177,2015000056617703,4,1,2,1,2,2,0,0
20150000566177,2015000056617704,4,0,1,1,2,2,0,0
20150000566178,2015000056617801,3,0,14,6,4,1,1,120000
20150000566178,2015000056617802,3,1,14,6,4,1,3,0
20150000566178,2015000056617803,3,1,7,10,4,2,1,20000
20150000566179,2015000056617901,1,0,20,6,1,1,3,0
20150000566181,2015000056618101,1,1,17,8,1,1,3,0
20150000566187,2015000056618704,4,0,2,2,2,2,0,0
20150000566187,2015000056618703,4,1,3,4,2,2,3,0
20150000566187,2015000056618701,4,0,14,6,2,1,3,0
20150000566187,2015000056618702,4,1,13,11,2,1,1,29000
20150000566189,2015000056618901,2,1,13,6,0,1,1,28000
20150000566189,2015000056618902,2,1,6,6,0,1,2,0
20150000566190,2015000056619001,1,1,13,11,1,1,1,50000
20150000566191,2015000056619101,1,0,10,7,1,1,1,75000
20150000566196,2015000056619601,3,1,13,6,1,1,1,82000
20150000566196,2015000056619602,3,0,13,6,1,1,3,0
20150000566196,2015000056619603,3,0,8,6,1,1,3,0
20150000566197,2015000056619701,1,0,19,6,2,1,3,0
20150000566198,2015000056619801,1,1,8,10,1,2,1,45000
20150000566200,2015000056620002,2,1,20,10,3,1,3,0
20150000566200,2015000056620001,2,0,21,6,3,1,3,0
20150000566202,2015000056620201,4,1,12,8,4,1,1,21000
20150000566202,2015000056620202,4,1,3,4,4,2,3,0
20150000566202,2015000056620203,4,1,14,6,4,1,1,45000
20150000566202,2015000056620204,4,1,11,6,4,1,1,70000
20150000566207,2015000056620705,6,0,2,2,3,2,0,0
20150000566207,2015000056620704,6,0,3,4,3,2,3,700
20150000566207,2015000056620706,6,0,2,2,3,2,0,0
20150000566207,2015000056620702,6,1,13,10,3,1,1,72000
20150000566207,2015000056620701,6,0,13,10,3,1,1,110
20150000566207,2015000056620703,6,1,3,5,3,2,3,1800
20150000566208,2015000056620804,4,0,0,1,3,2,0,0
20150000566208,2015000056620803,4,1,1,1,3,2,0,0
20150000566208,2015000056620801,4,0,11,11,3,1,1,386000
20150000566208,2015000056620802,4,1,11,11,3,1,1,95000
20150000566209,2015000056620901,1,0,9,3,0,1,3,0
20150000566211,2015000056621101,3,0,9,11,0,1,1,84000
20150000566211,2015000056621102,3,1,9,11,0,1,3,0
20150000566211,2015000056621103,3,1,0,0,0,0,0,0
20150000566212,2015000056621204,4,1,1,1,2,2,0,0
20150000566212,2015000056621201,4,0,12,7,2,1,1,80000
20150000566212,2015000056621202,4,1,12,6,2,1,3,0
20150000566212,2015000056621203,4,0,1,1,2,2,0,0
20150000566213,2015000056621302,2,1,14,6,2,1,1,35000
20150000566213,2015000056621301,2,1,14,6,2,1,1,32000
20150000566216,2015000056621601,2,0,19,11,2,1,3,0
20150000566216,2015000056621602,2,1,13,8,2,1,1,6000
20150000566217,2015000056621701,3,1,19,0,1,1,3,0
20150000566217,2015000056621702,3,1,14,6,1,1,1,24000
20150000566217,2015000056621703,3,0,13,6,1,1,1,28000
20150000566218,2015000056621801,1,0,13,5,0,1,3,0
20150000566219,2015000056621901,2,0,21,6,1,1,3,0
20150000566219,2015000056621902,2,1,21,6,1,1,3,0
20150000566221,2015000056622102,3,0,13,6,4,1,1,52000
20150000566221,2015000056622101,3,1,13,11,4,1,1,68000
20150000566221,2015000056622103,3,1,7,6,4,1,1,32000
20150000566222,2015000056622202,2,1,6,7,2,2,1,14400
20150000566222,2015000056622201,2,1,7,7,2,2,3,0
20150000566223,2015000056622301,1,0,13,6,0,1,1,300
20150000566224,2015000056622401,2,0,7,10,2,2,1,30000
20150000566224,2015000056622402,2,0,7,10,2,2,1,30000
20150000566225,2015000056622501,1,1,12,10,1,1,1,90000
20150000566229,2015000056622901,2,1,9,7,1,1,1,25000
20150000566229,2015000056622902,2,0,11,4,1,1,3,15000
20150000566232,2015000056623201,4,1,11,11,3,1,1,16000
20150000566232,2015000056623202,4,0,13,11,3,1,1,75000
20150000566232,2015000056623203,4,1,3,4,3,2,1,300
20150000566232,2015000056623204,4,0,2,2,3,2,0,0
20150000566235,2015000056623501,5,1,13,6,4,1,1,2700
20150000566235,2015000056623502,5,0,14,6,4,1,1,75000
20150000566235,2015000056623503,5,0,4,6,4,1,1,5000
20150000566235,2015000056623504,5,1,4,6,4,1,1,2000
20150000566235,2015000056623505,5,0,2,2,4,2,0,0
20150000566236,2015000056623603,3,0,2,2,2,2,0,0
20150000566236,2015000056623602,3,0,14,10,2,1,1,120000
20150000566236,2015000056623601,3,1,12,11,2,1,1,21000
20150000566239,2015000056623901,2,1,16,6,1,1,3,0
20150000566239,2015000056623902,2,0,20,6,1,1,3,0
20150000566240,2015000056624001,2,0,18,11,3,1,1,7000
20150000566240,2015000056624002,2,1,17,7,3,1,3,0
20150000566241,2015000056624101,2,0,18,7,2,1,1,20000
20150000566241,2015000056624102,2,1,17,6,2,1,3,0
20150000566248,2015000056624801,1,1,8,10,1,1,1,80000
20150000566254,2015000056625401,1,0,9,3,0,1,3,0
20150000566255,2015000056625501,2,0,9,7,1,1,1,40000
20150000566255,2015000056625502,2,0,2,1,1,2,0,0
20150000566257,2015000056625702,2,1,14,6,2,1,1,48000
20150000566257,2015000056625701,2,0,16,6,2,2,1,100000
20150000566260,2015000056626001,2,1,19,4,0,1,3,0
20150000566260,2015000056626002,2,0,14,6,0,1,1,800
20150000566261,2015000056626101,1,1,18,11,1,1,1,72000
20150000566263,2015000056626301,4,1,10,10,2,1,1,90000
20150000566263,2015000056626302,4,0,10,10,2,1,1,60000
20150000566263,2015000056626303,4,1,1,1,2,2,0,0
20150000566263,2015000056626304,4,0,0,0,2,0,0,0
20150000566264,2015000056626401,2,1,9,6,1,1,2,0
20150000566264,2015000056626402,2,0,1,1,1,2,0,0
20150000566265,2015000056626504,4,1,0,0,4,0,0,0
20150000566265,2015000056626503,4,0,8,8,4,1,2,0
20150000566265,2015000056626501,4,1,13,11,4,1,1,12000
20150000566265,2015000056626502,4,0,14,7,4,1,1,120000
20150000566266,2015000056626601,5,1,11,10,2,1,1,42200
20150000566266,2015000056626602,5,0,11,11,2,1,1,120000
20150000566266,2015000056626603,5,0,2,2,2,2,0,0
20150000566266,2015000056626604,5,0,1,1,2,2,0,0
20150000566266,2015000056626605,5,1,0,0,2,2,0,0
20150000566267,2015000056626701,1,0,13,6,0,1,3,0
20150000566273,2015000056627301,3,0,14,7,4,1,1,65000
20150000566273,2015000056627302,3,0,3,2,4,2,0,0
20150000566273,2015000056627303,3,1,14,6,4,1,1,14000
20150000566276,2015000056627601,1,0,15,7,1,1,1,60000
20150000566280,2015000056628003,3,0,9,6,3,1,1,36000
20150000566280,2015000056628002,3,1,15,6,3,1,1,43000
20150000566280,2015000056628001,3,0,14,3,3,1,1,57000
20150000566283,2015000056628301,6,1,12,7,3,1,1,43000
20150000566283,2015000056628302,6,0,12,6,3,1,1,100000
20150000566283,2015000056628303,6,1,8,6,3,1,1,26000
20150000566283,2015000056628304,6,0,1,1,3,2,0,0
20150000566283,2015000056628305,6,0,0,0,3,1,0,0
20150000566283,2015000056628306,6,0,0,0,3,0,0,0
20150000566284,2015000056628401,2,1,15,11,2,1,1,127000
20150000566284,2015000056628402,2,0,14,10,2,1,1,13500
20150000566285,2015000056628501,2,1,13,10,1,1,1,82000
20150000566285,2015000056628502,2,0,4,6,1,1,2,900
20150000566286,2015000056628602,2,0,16,6,2,1,3,0
20150000566286,2015000056628601,2,1,15,10,2,1,1,53000
20150000566289,2015000056628901,3,1,10,7,1,1,3,0
20150000566289,2015000056628902,3,1,3,5,1,2,1,1000
