,hhid,indid,APER,gender,age,educ,vehicles,income,school,employment,x,y
353,3840005,384000503,4,1,14,6,2,28000,1,1,495008.963757,164786.246761
354,3840000,384000004,4,0,12,6,2,0,1,2,468409.950396,143455.114238
355,3840001,384000104,4,0,12,6,2,0,1,2,474640.349922,151244.572744
356,3840002,384000204,4,0,12,6,2,0,1,2,457027.489724,144413.816824
357,3840003,384000304,4,0,12,6,2,0,1,2,479432.964942,149447.005396
358,3840004,384000404,4,0,12,6,2,0,1,2,477755.54968500003,153161.97791400002
359,3840005,384000504,4,0,12,6,2,0,1,2,495008.963757,164786.246761
360,3980000,398000001,2,0,14,11,4,482000,2,1,488059.67197799997,170778.137918
361,3980001,398000101,2,0,14,11,4,482000,2,1,456548.228222,137583.06090399998
362,3980002,398000201,2,0,14,11,4,482000,2,1,490815.42561499996,172935.218735
363,3980000,398000002,2,1,14,11,4,0,2,3,488059.67197799997,170778.137918
364,3980001,398000102,2,1,14,11,4,0,2,3,456548.228222,137583.06090399998
365,3980002,398000202,2,1,14,11,4,0,2,3,490815.42561499996,172935.218735
366,4020000,402000001,2,0,10,7,3,80000,1,1,469368.4734,138062.412196
367,4020001,402000101,2,0,10,7,3,80000,1,1,470686.44253100007,136983.87178800002
368,4020002,402000201,2,0,10,7,3,80000,1,1,482667.980081,171497.164857
369,4020003,402000301,2,0,10,7,3,80000,1,1,455230.25909099996,138421.925666
370,4020004,402000401,2,0,10,7,3,80000,1,1,460981.39711499994,138661.60131199998
371,4020005,402000501,2,0,10,7,3,80000,1,1,480750.934073,151364.410567
372,4020006,402000601,2,0,10,7,3,80000,1,1,456068.96671999997,141058.357775
373,4020007,402000701,2,0,10,7,3,80000,1,1,476197.949804,156277.76131600002
374,4020008,402000801,2,0,10,7,3,80000,1,1,482188.718579,151484.24839000002
375,4020009,402000901,2,0,10,7,3,80000,1,1,475239.4268,141897.222537
376,4020010,402001001,2,0,10,7,3,80000,1,1,472244.042412,141058.357775
377,4020011,402001101,2,0,10,7,3,80000,1,1,460741.76636400004,147649.438049
378,4020012,402001201,2,0,10,7,3,80000,1,1,479432.964942,142736.0873
379,4020013,402001301,2,0,10,7,3,80000,1,1,481709.45707700006,170658.300095
380,4020014,402001401,2,0,10,7,3,80000,1,1,455350.074467,136025.169203
381,4020015,402001501,2,0,10,7,3,80000,1,1,456068.96671999997,141537.709068
382,4020016,402001601,2,0,10,7,3,80000,1,1,460621.95098900003,145372.519409
383,4020017,402001701,2,0,10,7,3,80000,1,1,457386.93585,132789.547977
384,4020018,402001801,2,0,10,7,3,80000,1,1,482308.533954,145732.032878
385,4020019,402001901,2,0,10,7,3,80000,1,1,461221.02786599996,141298.033422
386,4020020,402002001,2,0,10,7,3,80000,1,1,492253.210121,157116.626078
387,4020021,402002101,2,0,10,7,3,80000,1,1,484824.65683999995,154959.545262
388,4020022,402002201,2,0,10,7,3,80000,1,1,470207.18102899997,142736.0873
389,4020023,402002301,2,0,10,7,3,80000,1,1,459663.427985,144533.654647
390,4020024,402002401,2,0,10,7,3,80000,1,1,498004.348145,165145.76022999999
391,4020025,402002501,2,0,10,7,3,80000,1,1,470326.996404,137942.574373
392,4020026,402002601,2,0,10,7,3,80000,1,1,482068.90320299997,153761.16702999998
393,4020000,402000002,2,1,9,7,3,35000,1,1,469368.4734,138062.412196
394,4020001,402000102,2,1,9,7,3,35000,1,1,470686.44253100007,136983.87178800002
395,4020002,402000202,2,1,9,7,3,35000,1,1,482667.980081,171497.164857
396,4020003,402000302,2,1,9,7,3,35000,1,1,455230.25909099996,138421.925666
397,4020004,402000402,2,1,9,7,3,35000,1,1,460981.39711499994,138661.60131199998
398,4020005,402000502,2,1,9,7,3,35000,1,1,480750.934073,151364.410567
399,4020006,402000602,2,1,9,7,3,35000,1,1,456068.96671999997,141058.357775
400,4020007,402000702,2,1,9,7,3,35000,1,1,476197.949804,156277.76131600002
401,4020008,402000802,2,1,9,7,3,35000,1,1,482188.718579,151484.24839000002
402,4020009,402000902,2,1,9,7,3,35000,1,1,475239.4268,141897.222537
403,4020010,402001002,2,1,9,7,3,35000,1,1,472244.042412,141058.357775
404,4020011,402001102,2,1,9,7,3,35000,1,1,460741.76636400004,147649.438049
405,4020012,402001202,2,1,9,7,3,35000,1,1,479432.964942,142736.0873
406,4020013,402001302,2,1,9,7,3,35000,1,1,481709.45707700006,170658.300095
407,4020014,402001402,2,1,9,7,3,35000,1,1,455350.074467,136025.169203
408,4020015,402001502,2,1,9,7,3,35000,1,1,456068.96671999997,141537.709068
409,4020016,402001602,2,1,9,7,3,35000,1,1,460621.95098900003,145372.519409
410,4020017,402001702,2,1,9,7,3,35000,1,1,457386.93585,132789.547977
411,4020018,402001802,2,1,9,7,3,35000,1,1,482308.533954,145732.032878
412,4020019,402001902,2,1,9,7,3,35000,1,1,461221.02786599996,141298.033422
413,4020020,402002002,2,1,9,7,3,35000,1,1,492253.210121,157116.626078
414,4020021,402002102,2,1,9,7,3,35000,1,1,484824.65683999995,154959.545262
415,4020022,402002202,2,1,9,7,3,35000,1,1,470207.18102899997,142736.0873
416,4020023,402002302,2,1,9,7,3,35000,1,1,459663.427985,144533.654647
417,4020024,402002402,2,1,9,7,3,35000,1,1,498004.348145,165145.76022999999
418,4020025,402002502,2,1,9,7,3,35000,1,1,470326.996404,137942.574373
419,4020026,402002602,2,1,9,7,3,35000,1,1,482068.90320299997,153761.16702999998
420,4090000,409000001,1,1,16,8,1,80000,1,1,471764.78091000003,138182.25002
421,4100000,410000001,2,1,12,6,1,30000,1,1,463856.96612700005,140459.16866
422,4100000,410000002,2,0,12,6,1,22000,1,1,463856.96612700005,140459.16866
423,4210000,421000001,1,0,5,6,0,0,2,3,470566.627155,139140.952605
424,4250000,425000001,1,0,10,11,1,50000,1,1,495608.04063500004,174732.78608299998
425,4250001,425000101,1,0,10,11,1,50000,1,1,493451.36387600005,153281.815737
426,4380000,438000001,3,0,13,6,2,30400,1,1,471165.704033,138421.925666
427,4380000,438000002,3,1,14,4,2,410,1,2,471165.704033,138421.925666
428,4380000,438000003,3,1,3,4,2,0,2,0,471165.704033,138421.925666
429,4640000,464000001,2,1,20,6,2,0,1,3,463737.15075200005,141058.357775
430,4640000,464000002,2,0,21,6,2,0,1,3,463737.15075200005,141058.357775
431,4920000,492000003,3,0,2,1,1,0,2,0,492732.47162299993,172935.218735
432,4920000,492000002,3,0,6,7,1,0,2,3,492732.47162299993,172935.218735
433,4920000,492000001,3,1,15,7,1,25000,1,1,492732.47162299993,172935.218735
434,5310000,531000001,1,0,9,7,1,35000,1,1,461939.92011899996,146570.89764100002
435,5310001,531000101,1,0,9,7,1,35000,1,1,475479.05755100003,141897.222537
436,5340000,534000001,1,1,16,6,4,5000,1,1,469608.10415100004,143455.114238
437,5340001,534000101,1,1,16,6,4,5000,1,1,477995.18043599994,153761.16702999998
438,5340002,534000201,1,1,16,6,4,5000,1,1,456787.85897299997,144293.979001
439,5370000,537000001,2,0,9,6,3,75000,1,1,480391.487946,159273.706895
440,5370000,537000002,2,1,8,8,3,62000,1,1,480391.487946,159273.706895
441,5390000,539000001,2,1,13,6,2,59000,1,1,483147.241583,151843.76186
442,5390001,539000101,2,1,13,6,2,59000,1,1,457746.38197700004,133748.250563
443,5390000,539000002,2,0,14,6,2,59000,1,1,483147.241583,151843.76186
444,5390001,539000102,2,0,14,6,2,59000,1,1,457746.38197700004,133748.250563
445,5410000,541000001,1,0,14,10,2,67000,1,1,456787.85897299997,143215.43859200002
446,5440000,544000001,1,0,20,6,2,0,1,3,469727.91952700005,143574.952062
447,5450000,545000005,5,0,3,5,4,4000,2,1,485303.918342,170059.110979
448,5450000,545000004,5,0,4,6,4,30000,1,1,485303.918342,170059.110979
449,5450000,545000001,5,0,13,6,4,50000,1,1,485303.918342,170059.110979
450,5450000,545000002,5,1,14,6,4,10000,1,1,485303.918342,170059.110979
451,5450000,545000003,5,0,7,6,4,22000,1,1,485303.918342,170059.110979
452,5770000,577000001,2,1,14,6,3,48000,1,1,456907.674348,134826.790971
453,5770001,577000101,2,1,14,6,3,48000,1,1,456787.85897299997,138182.25002
454,5770000,577000002,2,0,12,6,3,50000,1,1,456907.674348,134826.790971
455,5770001,577000102,2,0,12,6,3,50000,1,1,456787.85897299997,138182.25002
456,5810000,581000001,1,1,12,10,1,67000,1,1,479193.334191,157835.653017
457,5820000,582000001,1,0,10,10,1,2300,1,2,471884.596286,139260.790428
458,5850000,585000001,1,0,19,7,3,0,1,3,497045.825141,158794.355603
459,6090000,609000001,1,1,11,10,1,40400,1,1,485423.733717,144413.816824
460,6490000,649000004,4,1,1,1,3,0,2,0,473322.380792,140219.493013
461,6490001,649000104,4,1,1,1,3,0,2,0,456787.85897299997,138302.08784300002
462,6490002,649000204,4,1,1,1,3,0,2,0,468170.319645,144893.16811600002
463,6490003,649000304,4,1,1,1,3,0,2,0,489856.90261099994,175092.299552
464,6490004,649000404,4,1,1,1,3,0,2,0,460741.76636400004,138302.08784300002
465,6490005,649000504,4,1,1,1,3,0,2,0,455469.88984200003,137822.73655
466,6490000,649000003,4,0,1,1,3,0,2,0,473322.380792,140219.493013
467,6490001,649000103,4,0,1,1,3,0,2,0,456787.85897299997,138302.08784300002
468,6490002,649000203,4,0,1,1,3,0,2,0,468170.319645,144893.16811600002
469,6490003,649000303,4,0,1,1,3,0,2,0,489856.90261099994,175092.299552
470,6490004,649000403,4,0,1,1,3,0,2,0,460741.76636400004,138302.08784300002
471,6490005,649000503,4,0,1,1,3,0,2,0,455469.88984200003,137822.73655
472,6490000,649000002,4,1,11,10,3,63000,1,1,473322.380792,140219.493013
473,6490001,649000102,4,1,11,10,3,63000,1,1,456787.85897299997,138302.08784300002
474,6490002,649000202,4,1,11,10,3,63000,1,1,468170.319645,144893.16811600002
475,6490003,649000302,4,1,11,10,3,63000,1,1,489856.90261099994,175092.299552
476,6490004,649000402,4,1,11,10,3,63000,1,1,460741.76636400004,138302.08784300002
477,6490005,649000502,4,1,11,10,3,63000,1,1,455469.88984200003,137822.73655
478,6490000,649000001,4,0,11,10,3,63000,1,1,473322.380792,140219.493013
479,6490001,649000101,4,0,11,10,3,63000,1,1,456787.85897299997,138302.08784300002
480,6490002,649000201,4,0,11,10,3,63000,1,1,468170.319645,144893.16811600002
481,6490003,649000301,4,0,11,10,3,63000,1,1,489856.90261099994,175092.299552
482,6490004,649000401,4,0,11,10,3,63000,1,1,460741.76636400004,138302.08784300002
483,6490005,649000501,4,0,11,10,3,63000,1,1,455469.88984200003,137822.73655
484,6870000,687000001,1,0,10,11,1,27000,1,1,459903.058736,148008.95151800002
485,6870001,687000101,1,0,10,11,1,27000,1,1,474640.349922,151244.572744
486,7260000,726000001,2,0,14,11,3,20500,1,1,457386.93585,144653.49247
487,7260001,726000101,2,0,14,11,3,20500,1,1,469608.10415100004,138541.763489
488,7260000,726000002,2,1,14,11,3,900,1,3,457386.93585,144653.49247
489,7260001,726000102,2,1,14,11,3,900,1,3,469608.10415100004,138541.763489
490,7390000,739000001,2,0,13,10,4,137000,1,1,456308.597471,139380.628251
491,7390001,739000101,2,0,13,10,4,137000,1,1,484944.47221499996,148967.654104
492,7390002,739000201,2,0,13,10,4,137000,1,1,492732.47162299993,175331.975198
493,7390003,739000301,2,0,13,10,4,137000,1,1,475359.242175,150885.059274
494,7390004,739000401,2,0,13,10,4,137000,1,1,456787.85897299997,138302.08784300002
495,7390005,739000501,2,0,13,10,4,137000,1,1,470806.257906,139740.141721
496,7390006,739000601,2,0,13,10,4,137000,1,1,471165.704033,144533.654647
497,7390000,739000002,2,1,13,10,4,40000,1,1,456308.597471,139380.628251
498,7390001,739000102,2,1,13,10,4,40000,1,1,484944.47221499996,148967.654104
499,7390002,739000202,2,1,13,10,4,40000,1,1,492732.47162299993,175331.975198
500,7390003,739000302,2,1,13,10,4,40000,1,1,475359.242175,150885.059274
501,7390004,739000402,2,1,13,10,4,40000,1,1,456787.85897299997,138302.08784300002
502,7390005,739000502,2,1,13,10,4,40000,1,1,470806.257906,139740.141721
503,7390006,739000602,2,1,13,10,4,40000,1,1,471165.704033,144533.654647
504,7450000,745000001,1,0,8,8,1,25000,1,1,457027.489724,140459.16866
505,7450001,745000101,1,0,8,8,1,25000,1,1,473681.826918,146690.735464
506,7450002,745000201,1,0,8,8,1,25000,1,1,482308.533954,151843.76186
507,7460000,746000001,1,0,7,7,0,0,2,3,469727.91952700005,138541.763489
508,7640000,764000001,2,1,13,6,0,28000,1,1,469967.55027799995,137942.574373
509,7640000,764000002,2,1,6,6,0,0,1,2,469967.55027799995,137942.574373
510,7670000,767000001,1,0,10,7,1,75000,1,1,495847.67138599994,175212.137375
511,7670001,767000101,1,0,10,7,1,75000,1,1,490336.16411300004,148608.14063399998
512,7710000,771000001,1,0,19,6,2,0,1,3,473562.01154300006,145971.708525
513,7720000,772000001,1,1,8,10,1,45000,2,1,491055.056366,155079.38308499998
514,7750000,775000001,4,1,12,8,4,21000,1,1,475359.242175,154839.707438
515,7750000,775000002,4,1,3,4,4,0,2,3,475359.242175,154839.707438
516,7750000,775000003,4,1,14,6,4,45000,1,1,475359.242175,154839.707438
517,7750000,775000004,4,1,11,6,4,70000,1,1,475359.242175,154839.707438
518,8100000,810000002,2,1,6,7,2,14400,2,1,483027.426207,170897.975742
519,8100001,810000102,2,1,6,7,2,14400,2,1,482428.34933,146331.221994
520,8100002,810000202,2,1,6,7,2,14400,2,1,472723.30391400005,139500.466074
521,8100003,810000302,2,1,6,7,2,14400,2,1,471644.965535,141298.033422
522,8100004,810000402,2,1,6,7,2,14400,2,1,482907.610832,156757.112609
523,8100005,810000502,2,1,6,7,2,14400,2,1,476078.13442799996,153401.65356099998
524,8100006,810000602,2,1,6,7,2,14400,2,1,469608.10415100004,135186.30444100001
525,8100007,810000702,2,1,6,7,2,14400,2,1,481949.08782799996,145372.519409
526,8100008,810000802,2,1,6,7,2,14400,2,1,474640.349922,154600.031792
527,8100009,810000902,2,1,6,7,2,14400,2,1,473082.75004099996,147050.248933
528,8100010,810001002,2,1,6,7,2,14400,2,1,492133.394745,156996.788255
529,8100011,810001102,2,1,6,7,2,14400,2,1,471285.519408,138541.763489
530,8100012,810001202,2,1,6,7,2,14400,2,1,481589.64170100004,159513.382542
531,8100013,810001302,2,1,6,7,2,14400,2,1,492732.47162299993,175092.299552
532,8100014,810001402,2,1,6,7,2,14400,2,1,473082.75004099996,144054.303354
533,8100015,810001502,2,1,6,7,2,14400,2,1,468050.50427,144533.654647
534,8100016,810001602,2,1,6,7,2,14400,2,1,480391.487946,149207.32975
535,8100017,810001702,2,1,6,7,2,14400,2,1,459543.612609,151723.92403599998
536,8100018,810001802,2,1,6,7,2,14400,2,1,477515.918934,144054.303354
537,8100019,810001902,2,1,6,7,2,14400,2,1,470806.257906,136744.196142
538,8100020,810002002,2,1,6,7,2,14400,2,1,481709.45707700006,171137.651388
539,8100021,810002102,2,1,6,7,2,14400,2,1,485902.995219,143455.114238
540,8100022,810002202,2,1,6,7,2,14400,2,1,460981.39711499994,140219.493013
541,8100023,810002302,2,1,6,7,2,14400,2,1,460621.95098900003,150046.194512
542,8100024,810002402,2,1,6,7,2,14400,2,1,465534.381384,144773.330293
543,8100025,810002502,2,1,6,7,2,14400,2,1,461460.658617,141178.195598
544,8100026,810002602,2,1,6,7,2,14400,2,1,482548.164705,154600.031792
545,8100027,810002702,2,1,6,7,2,14400,2,1,478953.70343999995,155079.38308499998
546,8100028,810002802,2,1,6,7,2,14400,2,1,484225.57996199996,155798.410024
547,8100029,810002902,2,1,6,7,2,14400,2,1,483746.31846000004,173174.894382
548,8100030,810003002,2,1,6,7,2,14400,2,1,467930.68889399996,143934.465531
549,8100031,810003102,2,1,6,7,2,14400,2,1,455709.52059300005,133987.926209
550,8100032,810003202,2,1,6,7,2,14400,2,1,456188.782095,142855.925123
551,8100033,810003302,2,1,6,7,2,14400,2,1,495847.67138599994,167422.67887
552,8100034,810003402,2,1,6,7,2,14400,2,1,487700.22585200006,175092.299552
553,8100035,810003502,2,1,6,7,2,14400,2,1,483746.31846000004,172455.867443
554,8100036,810003602,2,1,6,7,2,14400,2,1,460621.95098900003,144773.330293
555,8100037,810003702,2,1,6,7,2,14400,2,1,457027.489724,136025.169203
556,8100038,810003802,2,1,6,7,2,14400,2,1,469608.10415100004,143574.952062
557,8100039,810003902,2,1,6,7,2,14400,2,1,463856.96612700005,140459.16866
558,8100040,810004002,2,1,6,7,2,14400,2,1,472962.93466499995,147409.762403
559,8100041,810004102,2,1,6,7,2,14400,2,1,480511.303322,153161.97791400002
560,8100042,810004202,2,1,6,7,2,14400,2,1,455589.70521800005,134227.601855
561,8100043,810004302,2,1,6,7,2,14400,2,1,459903.058736,148008.95151800002
562,8100044,810004402,2,1,6,7,2,14400,2,1,479792.41106899997,155199.220908
563,8100045,810004502,2,1,6,7,2,14400,2,1,471884.596286,141298.033422
564,8100046,810004602,2,1,6,7,2,14400,2,1,498243.978896,170778.137918
565,8100047,810004702,2,1,6,7,2,14400,2,1,457506.751226,135306.14226400002
566,8100048,810004802,2,1,6,7,2,14400,2,1,455110.443716,137343.385257
567,8100049,810004902,2,1,6,7,2,14400,2,1,463138.073874,143335.276415
568,8100050,810005002,2,1,6,7,2,14400,2,1,470207.18102899997,143814.62770799999
569,8100051,810005102,2,1,6,7,2,14400,2,1,469727.91952700005,137343.385257
570,8100052,810005202,2,1,6,7,2,14400,2,1,485543.549093,144293.979001
571,8100053,810005302,2,1,6,7,2,14400,2,1,485783.17984399997,156277.76131600002
572,8100054,810005402,2,1,6,7,2,14400,2,1,455829.33596899995,134467.277502
573,8100055,810005502,2,1,6,7,2,14400,2,1,457027.489724,135785.493556
574,8100056,810005602,2,1,6,7,2,14400,2,1,482907.610832,156517.43696300001
575,8100057,810005702,2,1,6,7,2,14400,2,1,495608.04063500004,174373.272613
576,8100058,810005802,2,1,6,7,2,14400,2,1,456068.96671999997,136504.520495
577,8100059,810005902,2,1,6,7,2,14400,2,1,455350.074467,132669.710154
578,8100060,810006002,2,1,6,7,2,14400,2,1,499082.68652399996,160352.247304
579,8100061,810006102,2,1,6,7,2,14400,2,1,456188.782095,134587.115325
580,8100062,810006202,2,1,6,7,2,14400,2,1,469248.658025,137463.223081
581,8100063,810006302,2,1,6,7,2,14400,2,1,484944.47221499996,155079.38308499998
582,8100064,810006402,2,1,6,7,2,14400,2,1,475598.87292600004,151004.897097
583,8100065,810006502,2,1,6,7,2,14400,2,1,497644.902018,166823.489754
584,8100066,810006602,2,1,6,7,2,14400,2,1,464216.412254,139620.303897
585,8100067,810006702,2,1,6,7,2,14400,2,1,476317.765179,153761.16702999998
586,8100068,810006802,2,1,6,7,2,14400,2,1,487460.59510100004,152203.275329
587,8100069,810006902,2,1,6,7,2,14400,2,1,471045.888657,139500.466074
588,8100070,810007002,2,1,6,7,2,14400,2,1,493810.8100020001,173294.732205
589,8100071,810007102,2,1,6,7,2,14400,2,1,482667.980081,172216.191796
590,8100072,810007202,2,1,6,7,2,14400,2,1,469847.73490200005,139620.303897
591,8100073,810007302,2,1,6,7,2,14400,2,1,457986.012728,145252.681586
592,8100074,810007402,2,1,6,7,2,14400,2,1,462059.735495,141657.546891
593,8100075,810007502,2,1,6,7,2,14400,2,1,488538.93348,160591.92295
594,8100076,810007602,2,1,6,7,2,14400,2,1,462299.366246,145013.00594
595,8100000,810000001,2,1,7,7,2,0,2,3,483027.426207,170897.975742
596,8100001,810000101,2,1,7,7,2,0,2,3,482428.34933,146331.221994
597,8100002,810000201,2,1,7,7,2,0,2,3,472723.30391400005,139500.466074
598,8100003,810000301,2,1,7,7,2,0,2,3,471644.965535,141298.033422
599,8100004,810000401,2,1,7,7,2,0,2,3,482907.610832,156757.112609
600,8100005,810000501,2,1,7,7,2,0,2,3,476078.13442799996,153401.65356099998
601,8100006,810000601,2,1,7,7,2,0,2,3,469608.10415100004,135186.30444100001
602,8100007,810000701,2,1,7,7,2,0,2,3,481949.08782799996,145372.519409
603,8100008,810000801,2,1,7,7,2,0,2,3,474640.349922,154600.031792
604,8100009,810000901,2,1,7,7,2,0,2,3,473082.75004099996,147050.248933
605,8100010,810001001,2,1,7,7,2,0,2,3,492133.394745,156996.788255
606,8100011,810001101,2,1,7,7,2,0,2,3,471285.519408,138541.763489
607,8100012,810001201,2,1,7,7,2,0,2,3,481589.64170100004,159513.382542
608,8100013,810001301,2,1,7,7,2,0,2,3,492732.47162299993,175092.299552
609,8100014,810001401,2,1,7,7,2,0,2,3,473082.75004099996,144054.303354
610,8100015,810001501,2,1,7,7,2,0,2,3,468050.50427,144533.654647
611,8100016,810001601,2,1,7,7,2,0,2,3,480391.487946,149207.32975
612,8100017,810001701,2,1,7,7,2,0,2,3,459543.612609,151723.92403599998
613,8100018,810001801,2,1,7,7,2,0,2,3,477515.918934,144054.303354
614,8100019,810001901,2,1,7,7,2,0,2,3,470806.257906,136744.196142
615,8100020,810002001,2,1,7,7,2,0,2,3,481709.45707700006,171137.651388
616,8100021,810002101,2,1,7,7,2,0,2,3,485902.995219,143455.114238
617,8100022,810002201,2,1,7,7,2,0,2,3,460981.39711499994,140219.493013
618,8100023,810002301,2,1,7,7,2,0,2,3,460621.95098900003,150046.194512
619,8100024,810002401,2,1,7,7,2,0,2,3,465534.381384,144773.330293
620,8100025,810002501,2,1,7,7,2,0,2,3,461460.658617,141178.195598
621,8100026,810002601,2,1,7,7,2,0,2,3,482548.164705,154600.031792
622,8100027,810002701,2,1,7,7,2,0,2,3,478953.70343999995,155079.38308499998
623,8100028,810002801,2,1,7,7,2,0,2,3,484225.57996199996,155798.410024
624,8100029,810002901,2,1,7,7,2,0,2,3,483746.31846000004,173174.894382
625,8100030,810003001,2,1,7,7,2,0,2,3,467930.68889399996,143934.465531
